product_id,personalized_score,strategy,category,unique_user_id,user_type
9d6332c3e975253362b8cfbbd71f5a25,2.5776875223478157,new_user_content,cama_mesa_banho,a51c10e4ba5836dce272ad99d9f36283,new_user
88cd1536cced07ce8b7eb699521f841e,2.5776870550133384,new_user_content,cama_mesa_banho,a51c10e4ba5836dce272ad99d9f36283,new_user
e91f30f35875789d4b7d14610aa88c15,2.5776832778480743,new_user_content,cama_mesa_banho,a51c10e4ba5836dce272ad99d9f36283,new_user
e2f714fbe2ae1f8ef2d9827295ddc972,2.5776805031700807,new_user_content,cama_mesa_banho,a51c10e4ba5836dce272ad99d9f36283,new_user
611a736015e65141abd844f0f37c84af,2.577671398368114,new_user_content,cama_mesa_banho,a51c10e4ba5836dce272ad99d9f36283,new_user
46d9734c42793de762a7ca5db95ecdd1,2.5776265356635006,new_user_content,cama_mesa_banho,a51c10e4ba5836dce272ad99d9f36283,new_user
2d18f4de9707f38c7bfa9f0a26aee05c,2.5776239086238957,new_user_content,cama_mesa_banho,a51c10e4ba5836dce272ad99d9f36283,new_user
01ece5f98b5fe510881404f92229a49f,2.577619731027689,new_user_content,cama_mesa_banho,a51c10e4ba5836dce272ad99d9f36283,new_user
dd4c3b4ab7e001aaf385ea2e68952030,0.6,high_churn_hybrid,bebes,26d1b63e9b8478f84f87188c4877049e,high_churn_risk
7dfced4c66ef7bd85f2e30eec92e1b34,0.5308614027075127,high_churn_hybrid,moveis_decoracao,26d1b63e9b8478f84f87188c4877049e,high_churn_risk
2bbafc7b18384308a1fb3f64c022b25c,0.4,high_churn_hybrid,esporte_lazer,26d1b63e9b8478f84f87188c4877049e,high_churn_risk
461c7fdbb5a6a7fe3bc51bf7f4e3677d,0.4,high_churn_hybrid,esporte_lazer,26d1b63e9b8478f84f87188c4877049e,high_churn_risk
694ef7517a535b054fddea9154d3e627,0.4,high_churn_hybrid,esporte_lazer,26d1b63e9b8478f84f87188c4877049e,high_churn_risk
a45d376e2359c18076d5c16a042777e5,0.4,high_churn_hybrid,esporte_lazer,26d1b63e9b8478f84f87188c4877049e,high_churn_risk
c82c977a03a931a50b77e934538a89ec,0.4,high_churn_hybrid,esporte_lazer,26d1b63e9b8478f84f87188c4877049e,high_churn_risk
f5307d7c949134b78e68c51c13cc426e,0.4,high_churn_hybrid,esporte_lazer,26d1b63e9b8478f84f87188c4877049e,high_churn_risk
15d44826d5399e2de342314886ff0e05,0.4,high_churn_hybrid,esporte_lazer,26d1b63e9b8478f84f87188c4877049e,high_churn_risk
9fc96a5f44c80640e0ad172c9ff13703,0.4,high_churn_hybrid,esporte_lazer,26d1b63e9b8478f84f87188c4877049e,high_churn_risk
5418df20cd587e12212d54c1d5d990fb,0.4,high_value_hybrid,bebes,a6067b8524c5ace8872e34f87a37c3f1,high_value_user
2b703ec635a9868dc7da64dda15cd828,0.4,high_value_hybrid,bebes,a6067b8524c5ace8872e34f87a37c3f1,high_value_user
5343876e3ae357d3e47e3bf3c89dfc86,0.4,high_value_hybrid,bebes,a6067b8524c5ace8872e34f87a37c3f1,high_value_user
b8ce63487e1d8881dac505b123c8e9b6,0.4,high_value_hybrid,bebes,a6067b8524c5ace8872e34f87a37c3f1,high_value_user
d1c427060a0f73f6b889a5c7c61f2ac4,0.3643812244523502,high_value_hybrid,informatica_acessorios,a6067b8524c5ace8872e34f87a37c3f1,high_value_user
53b36df67ebb7c41585e8d54d6772e08,0.3374119657291975,high_value_hybrid,relogios_presentes,a6067b8524c5ace8872e34f87a37c3f1,high_value_user
3dd2a17168ec895c781a9191c1e95ad7,0.2730006192597426,high_value_hybrid,informatica_acessorios,a6067b8524c5ace8872e34f87a37c3f1,high_value_user
2b4609f8948be18874494203496bc318,0.25145415694029616,high_value_hybrid,beleza_saude,a6067b8524c5ace8872e34f87a37c3f1,high_value_user
2fb0efd1f61f186ffdda9e8ec70f27f2,0.19777556078105418,high_value_hybrid,bebes,a6067b8524c5ace8872e34f87a37c3f1,high_value_user
235e0d56841710b62daf088840a96ba8,0.1933953239760524,high_value_hybrid,bebes,a6067b8524c5ace8872e34f87a37c3f1,high_value_user
db91d5a3b20ec0804d7608ab608bea95,1.3844682865737135,new_user_content,utilidades_domesticas,616ffe00f60a62eeabb276603a7971f8,new_user
d274714b715480aa8ca7fca7d2524233,1.3792382394803533,new_user_content,utilidades_domesticas,616ffe00f60a62eeabb276603a7971f8,new_user
e36d6f9698990032f410888ab17c2d87,1.3792365221839682,new_user_content,utilidades_domesticas,616ffe00f60a62eeabb276603a7971f8,new_user
92dc38393e62d366ae080808b222ccae,1.3792341854329186,new_user_content,utilidades_domesticas,616ffe00f60a62eeabb276603a7971f8,new_user
3e6f2d0265ff6265eb639a8d3027f5a3,1.3792329008673214,new_user_content,utilidades_domesticas,616ffe00f60a62eeabb276603a7971f8,new_user
1b06001e6b541c7e43a5a0339129a3ea,1.3792294177784454,new_user_content,utilidades_domesticas,616ffe00f60a62eeabb276603a7971f8,new_user
d14c053e6b7bb2e2f819b1b4926f6159,1.3792290878470383,new_user_content,utilidades_domesticas,616ffe00f60a62eeabb276603a7971f8,new_user
846da0169591ba9433fe3a6ba6ba0373,1.3792284424772274,new_user_content,utilidades_domesticas,616ffe00f60a62eeabb276603a7971f8,new_user
cbe73e033835920bea2c769177237510,1.3792277531852961,new_user_content,utilidades_domesticas,616ffe00f60a62eeabb276603a7971f8,new_user
29e322a868c120531516ca05238032f2,1.3792260571582053,new_user_content,utilidades_domesticas,616ffe00f60a62eeabb276603a7971f8,new_user
a7d756e8f7c4b7e5b679e248a57d91ec,0.3999999999999999,high_value_hybrid,fashion_bolsas_e_acessorios,d1085381045ea6f88be5cc3e14c61e55,high_value_user
30f2abe62a0f5fb21e4361e83e19f3d8,0.3999999999999999,high_value_hybrid,fashion_bolsas_e_acessorios,d1085381045ea6f88be5cc3e14c61e55,high_value_user
aca2eb7d00ea1a7b8ebd4e68314663af,,global_fallback,moveis_decoracao,d1085381045ea6f88be5cc3e14c61e55,high_value_user
99a4788cb24856965c36a24e339b6058,,global_fallback,cama_mesa_banho,d1085381045ea6f88be5cc3e14c61e55,high_value_user
422879e10f46682990de24d770e7f83d,,global_fallback,ferramentas_jardim,d1085381045ea6f88be5cc3e14c61e55,high_value_user
389d119b48cf3043d311335e499d9c6b,,global_fallback,ferramentas_jardim,d1085381045ea6f88be5cc3e14c61e55,high_value_user
368c6c730842d78016ad823897a372db,,global_fallback,ferramentas_jardim,d1085381045ea6f88be5cc3e14c61e55,high_value_user
53759a2ecddad2bb87a079a1f1519f73,,global_fallback,ferramentas_jardim,d1085381045ea6f88be5cc3e14c61e55,high_value_user
d1c427060a0f73f6b889a5c7c61f2ac4,,global_fallback,informatica_acessorios,d1085381045ea6f88be5cc3e14c61e55,high_value_user
53b36df67ebb7c41585e8d54d6772e08,,global_fallback,relogios_presentes,d1085381045ea6f88be5cc3e14c61e55,high_value_user
a402021e638981087a4952cb77e5c46b,0.15380341614841864,high_value_hybrid,fashion_bolsas_e_acessorios,e78838df9c44e102b6ac84cc5eea7d5c,high_value_user
f1c3f797ea4be7deb12eef156cd95b90,0.15380341614841864,high_value_hybrid,fashion_bolsas_e_acessorios,e78838df9c44e102b6ac84cc5eea7d5c,high_value_user
aca2eb7d00ea1a7b8ebd4e68314663af,,global_fallback,moveis_decoracao,e78838df9c44e102b6ac84cc5eea7d5c,high_value_user
99a4788cb24856965c36a24e339b6058,,global_fallback,cama_mesa_banho,e78838df9c44e102b6ac84cc5eea7d5c,high_value_user
422879e10f46682990de24d770e7f83d,,global_fallback,ferramentas_jardim,e78838df9c44e102b6ac84cc5eea7d5c,high_value_user
389d119b48cf3043d311335e499d9c6b,,global_fallback,ferramentas_jardim,e78838df9c44e102b6ac84cc5eea7d5c,high_value_user
368c6c730842d78016ad823897a372db,,global_fallback,ferramentas_jardim,e78838df9c44e102b6ac84cc5eea7d5c,high_value_user
53759a2ecddad2bb87a079a1f1519f73,,global_fallback,ferramentas_jardim,e78838df9c44e102b6ac84cc5eea7d5c,high_value_user
d1c427060a0f73f6b889a5c7c61f2ac4,,global_fallback,informatica_acessorios,e78838df9c44e102b6ac84cc5eea7d5c,high_value_user
53b36df67ebb7c41585e8d54d6772e08,,global_fallback,relogios_presentes,e78838df9c44e102b6ac84cc5eea7d5c,high_value_user
7aee02a2be46cc487c6c56c0c420075a,0.5999999999999999,active_regular_hybrid,cool_stuff,c4063084f01f085897c04bcbd81fcb69,active_regular
bdcf6a834e8faa30dac3886c7a58e92e,0.5848233175673903,active_regular_hybrid,beleza_saude,c4063084f01f085897c04bcbd81fcb69,active_regular
78540c45d4f971380710a35fa4ecc41b,0.5302034403641386,active_regular_hybrid,moveis_escritorio,c4063084f01f085897c04bcbd81fcb69,active_regular
055cf0b2191631209c21bde8d353c7f2,0.4373003060007649,active_regular_hybrid,cool_stuff,c4063084f01f085897c04bcbd81fcb69,active_regular
99a4788cb24856965c36a24e339b6058,0.40371484100627675,active_regular_hybrid,cama_mesa_banho,c4063084f01f085897c04bcbd81fcb69,active_regular
53759a2ecddad2bb87a079a1f1519f73,0.4,active_regular_hybrid,ferramentas_jardim,c4063084f01f085897c04bcbd81fcb69,active_regular
422879e10f46682990de24d770e7f83d,0.4,active_regular_hybrid,ferramentas_jardim,c4063084f01f085897c04bcbd81fcb69,active_regular
53b36df67ebb7c41585e8d54d6772e08,0.4,active_regular_hybrid,relogios_presentes,c4063084f01f085897c04bcbd81fcb69,active_regular
6cdd53843498f92890544667809f1595,0.4,active_regular_hybrid,beleza_saude,c4063084f01f085897c04bcbd81fcb69,active_regular
3dd2a17168ec895c781a9191c1e95ad7,0.4,active_regular_hybrid,informatica_acessorios,c4063084f01f085897c04bcbd81fcb69,active_regular
5e5d267a41f3d8bb608c2f0bd4b4972f,0.4,active_regular_hybrid,relogios_presentes,1ce1097b476f97ea37d805251c5c74ba,active_regular
7b951373f6045db69ff7a2e4d8c40071,0.4,active_regular_hybrid,relogios_presentes,1ce1097b476f97ea37d805251c5c74ba,active_regular
101a896b1137f70a7bbb2b9fac61458d,0.4,active_regular_hybrid,relogios_presentes,1ce1097b476f97ea37d805251c5c74ba,active_regular
103cc8c441a717d9a54fca312ae8ec3c,0.4,active_regular_hybrid,relogios_presentes,1ce1097b476f97ea37d805251c5c74ba,active_regular
02f8dd9b448d3ec2c73e65a22da1121c,0.4,active_regular_hybrid,relogios_presentes,1ce1097b476f97ea37d805251c5c74ba,active_regular
0f67b4ef3dcb82c257f9f14b6f694ccd,0.4,active_regular_hybrid,relogios_presentes,1ce1097b476f97ea37d805251c5c74ba,active_regular
0dce093fc7ec4dec214256df878e3c08,0.4,active_regular_hybrid,relogios_presentes,1ce1097b476f97ea37d805251c5c74ba,active_regular
d4548e7ab697993ec51d864766a8ea4f,0.4,active_regular_hybrid,relogios_presentes,1ce1097b476f97ea37d805251c5c74ba,active_regular
cbc5b9bf8ef22d5d2fdc8aab94b47212,0.4,active_regular_hybrid,relogios_presentes,1ce1097b476f97ea37d805251c5c74ba,active_regular
8370300e444c4394d3c3f878606a9601,0.4,active_regular_hybrid,relogios_presentes,1ce1097b476f97ea37d805251c5c74ba,active_regular
5c973b4202aac5c372a483e712306f4f,3.255465364660246,new_user_content,cama_mesa_banho,d74c9bb007238fda00a3ea54422fa110,new_user
9d32095f76b97762307e86cfc18dd7a0,3.255465364660246,new_user_content,cama_mesa_banho,d74c9bb007238fda00a3ea54422fa110,new_user
e5bd04e8e3cb77f1a49404d588d3e528,3.255465364660246,new_user_content,cama_mesa_banho,d74c9bb007238fda00a3ea54422fa110,new_user
97017430754804328eb9597b7f85da03,3.255465364660246,new_user_content,telefonia,d74c9bb007238fda00a3ea54422fa110,new_user
31c1d1dfbb4b2730140b8bd9248bcd58,3.2554653646602456,new_user_content,cama_mesa_banho,d74c9bb007238fda00a3ea54422fa110,new_user
39aa98469aa7460a9764311b3f8efb12,3.2554653646602456,new_user_content,cama_mesa_banho,d74c9bb007238fda00a3ea54422fa110,new_user
10adb53d8faa890ca7c2f0cbcb68d777,3.2554653646602456,new_user_content,cama_mesa_banho,d74c9bb007238fda00a3ea54422fa110,new_user
2827ebfb043a328a13a06ca9165cad0a,3.2554653646602456,new_user_content,cama_mesa_banho,d74c9bb007238fda00a3ea54422fa110,new_user
b0c89945c034268074f5f80b362bda34,3.2554653646602456,new_user_content,cama_mesa_banho,d74c9bb007238fda00a3ea54422fa110,new_user
23384f296aa1bf6461d22912093a9847,3.2554653646602456,new_user_content,cama_mesa_banho,d74c9bb007238fda00a3ea54422fa110,new_user
b0961721fd839e9982420e807758a2a6,4.1518266960729004,new_user_content,ferramentas_jardim,9feb173c01e083d641d2a5ec10b304e5,new_user
0bcc3eeca39e1064258aa1e932269894,4.1518266960729004,new_user_content,ferramentas_jardim,9feb173c01e083d641d2a5ec10b304e5,new_user
99a4788cb24856965c36a24e339b6058,4.099074934428777,new_user_content,cama_mesa_banho,9feb173c01e083d641d2a5ec10b304e5,new_user
aca2eb7d00ea1a7b8ebd4e68314663af,4.099071197888327,new_user_content,moveis_decoracao,9feb173c01e083d641d2a5ec10b304e5,new_user
422879e10f46682990de24d770e7f83d,4.0990693345206335,new_user_content,ferramentas_jardim,9feb173c01e083d641d2a5ec10b304e5,new_user
a62e25e09e05e6faf31d90c6ec1aa3d1,4.09906844764119,new_user_content,relogios_presentes,9feb173c01e083d641d2a5ec10b304e5,new_user
bb50f2e236e5eea0100680137654686c,4.099066734883992,new_user_content,beleza_saude,9feb173c01e083d641d2a5ec10b304e5,new_user
d1c427060a0f73f6b889a5c7c61f2ac4,4.0990628738286405,new_user_content,informatica_acessorios,9feb173c01e083d641d2a5ec10b304e5,new_user
3dd2a17168ec895c781a9191c1e95ad7,4.09906260659447,new_user_content,informatica_acessorios,9feb173c01e083d641d2a5ec10b304e5,new_user
2b4609f8948be18874494203496bc318,4.099060409649826,new_user_content,beleza_saude,9feb173c01e083d641d2a5ec10b304e5,new_user
7a90cd69f849bc237ef1f4f9e1796cfa,2.7582877539712762,new_user_content,construcao_ferramentas_construcao,fb8c74f4449e5a62e3c1296f75304ae1,new_user
9a19dd63632e958f42a66a46afc0f05d,2.7582877539712762,new_user_content,construcao_ferramentas_construcao,fb8c74f4449e5a62e3c1296f75304ae1,new_user
4e546c5a63b11188196b092a6fda2b71,2.7582877539712762,new_user_content,construcao_ferramentas_construcao,fb8c74f4449e5a62e3c1296f75304ae1,new_user
304fad8dc4d2012dc4062839972f2d96,2.7582877539712762,new_user_content,construcao_ferramentas_construcao,fb8c74f4449e5a62e3c1296f75304ae1,new_user
0cb255418b89587f063171ca707b85e7,2.7582877539712762,new_user_content,construcao_ferramentas_construcao,fb8c74f4449e5a62e3c1296f75304ae1,new_user
8a3254bee785a526d548a81a9bc3c9be,2.7582877539712762,new_user_content,construcao_ferramentas_construcao,fb8c74f4449e5a62e3c1296f75304ae1,new_user
d4bac0bfef9cb063e55c79bb8cdc9034,2.707690329954777,new_user_content,construcao_ferramentas_construcao,fb8c74f4449e5a62e3c1296f75304ae1,new_user
dee46ab618429cbd3cdf24b2eb4c7f34,2.691858552793061,new_user_content,construcao_ferramentas_construcao,fb8c74f4449e5a62e3c1296f75304ae1,new_user
67210f2751a0c0aa78d46d9513abc836,2.691631080785727,new_user_content,construcao_ferramentas_construcao,fb8c74f4449e5a62e3c1296f75304ae1,new_user
1f833cc7a418205cf50f5e834c6a2134,2.691613998212979,new_user_content,construcao_ferramentas_construcao,fb8c74f4449e5a62e3c1296f75304ae1,new_user
fe1ba35c47a4b599f34ce8ad2aa2c42b,0.8683479560795662,active_regular_hybrid,dvds_blu_ray,e6f7a95a474d4f2224834b896c22f66f,active_regular
9d489ab920498d03a7eb2c70866e5982,0.4,active_regular_hybrid,dvds_blu_ray,e6f7a95a474d4f2224834b896c22f66f,active_regular
8596caf32035799ab3365b1f27f1cedb,0.4,active_regular_hybrid,dvds_blu_ray,e6f7a95a474d4f2224834b896c22f66f,active_regular
2b6e9bb796af726ac7d07348a11852ad,0.4,active_regular_hybrid,dvds_blu_ray,e6f7a95a474d4f2224834b896c22f66f,active_regular
ce11f5eb434bd8e7c26fdfaf25a0b167,0.2683735675600038,active_regular_hybrid,dvds_blu_ray,e6f7a95a474d4f2224834b896c22f66f,active_regular
5af87403ae95da1184c5035ef7e10c07,0.2683735675600038,active_regular_hybrid,dvds_blu_ray,e6f7a95a474d4f2224834b896c22f66f,active_regular
c9316b04fcac70510dfc554e184e35f8,0.2683735675600038,active_regular_hybrid,dvds_blu_ray,e6f7a95a474d4f2224834b896c22f66f,active_regular
f2f6433af969cd131435a2b163d5af96,0.2683735675600038,active_regular_hybrid,dvds_blu_ray,e6f7a95a474d4f2224834b896c22f66f,active_regular
c98f9b6939bc77914b077d6aa93cd97c,0.2683735675600038,active_regular_hybrid,dvds_blu_ray,e6f7a95a474d4f2224834b896c22f66f,active_regular
e6527bcfddf9f66f0b073cdb2e0df89b,0.2683735675600038,active_regular_hybrid,dvds_blu_ray,e6f7a95a474d4f2224834b896c22f66f,active_regular
917e3505d83fe52297f80ea916b42ed0,0.4,high_value_hybrid,moveis_decoracao,b8b3c435a58aebd788a477bed8342910,high_value_user
0a859d8dc68f6a746b4709217110c439,0.39999999999999813,high_value_hybrid,esporte_lazer,b8b3c435a58aebd788a477bed8342910,high_value_user
4b5d91666a29ed91f1ced25011e07985,0.39999999999999813,high_value_hybrid,pet_shop,b8b3c435a58aebd788a477bed8342910,high_value_user
fd76a5a3907232c96615967475f8689f,0.39999999999999813,high_value_hybrid,moveis_decoracao,b8b3c435a58aebd788a477bed8342910,high_value_user
c6fdec160d0f8f488d9041316c85051d,0.39999999999999813,high_value_hybrid,moveis_sala,b8b3c435a58aebd788a477bed8342910,high_value_user
97194fdae68fa163b7cc5c02bfedbf16,0.39999999999999813,high_value_hybrid,bebes,b8b3c435a58aebd788a477bed8342910,high_value_user
64b4fdd3c24f7e8c49133cad3718bfc4,0.39999999999999813,high_value_hybrid,moveis_decoracao,b8b3c435a58aebd788a477bed8342910,high_value_user
99ff40856c47a638df807c0a144470cc,0.39999999999999813,high_value_hybrid,moveis_sala,b8b3c435a58aebd788a477bed8342910,high_value_user
97c2f81082289198f18c18dd5d936971,0.39999999999999813,high_value_hybrid,cama_mesa_banho,b8b3c435a58aebd788a477bed8342910,high_value_user
f18333439cbbfd0ae30acf09ae09c0f0,0.39999999999999813,high_value_hybrid,Unknown,b8b3c435a58aebd788a477bed8342910,high_value_user
84f456958365164420cfc80fbe4c7fab,0.474356014893782,high_churn_hybrid,cama_mesa_banho,df1f61c43368a8ed99dc76b43594fc4b,high_churn_risk
be4f6fe1a36e3a7abc3c966be0925070,0.4,high_churn_hybrid,moveis_decoracao,df1f61c43368a8ed99dc76b43594fc4b,high_churn_risk
73b4a12b226263790a8726fac9f30b34,0.4,high_churn_hybrid,moveis_decoracao,df1f61c43368a8ed99dc76b43594fc4b,high_churn_risk
2b1253c7c4fc2b039a4a91b0a5f1cc68,0.4,high_churn_hybrid,moveis_decoracao,df1f61c43368a8ed99dc76b43594fc4b,high_churn_risk
3522926ae4db640da107ff9102f9c68a,0.4,high_churn_hybrid,moveis_decoracao,df1f61c43368a8ed99dc76b43594fc4b,high_churn_risk
5aad359a63cbb4fc35ead44346a3eeb4,0.4,high_churn_hybrid,moveis_decoracao,df1f61c43368a8ed99dc76b43594fc4b,high_churn_risk
3487b8d662448326a09da14416640170,0.4,high_churn_hybrid,moveis_decoracao,df1f61c43368a8ed99dc76b43594fc4b,high_churn_risk
c99666957e5d14717bd1d5ba0fd33f53,0.4,high_churn_hybrid,moveis_decoracao,df1f61c43368a8ed99dc76b43594fc4b,high_churn_risk
06435c7fcaee30b55bdd89feb2ec9be7,0.4,high_churn_hybrid,moveis_decoracao,df1f61c43368a8ed99dc76b43594fc4b,high_churn_risk
9f684ef1e31358afd3d4ce991c576e2e,0.4,high_churn_hybrid,moveis_decoracao,df1f61c43368a8ed99dc76b43594fc4b,high_churn_risk
962a6951154f98f2c8e9a5b8b2bcf4a9,0.9997733099488163,active_regular_hybrid,moveis_decoracao,b2c913a0723c7737e11067861e061913,active_regular
c7fd13b5e515bffdab855d0812842edb,0.9961391255158331,active_regular_hybrid,moveis_decoracao,b2c913a0723c7737e11067861e061913,active_regular
5d6bea33648f018dbb563f3a2fab09f3,0.8377459703517482,active_regular_hybrid,moveis_decoracao,b2c913a0723c7737e11067861e061913,active_regular
8af5b5f4f89849cc4dce36dee73dd9de,0.6,active_regular_hybrid,moveis_decoracao,b2c913a0723c7737e11067861e061913,active_regular
31a2f42a87890f87d77daebdfabc182e,0.4,active_regular_hybrid,brinquedos,b2c913a0723c7737e11067861e061913,active_regular
629e019a6f298a83aeecc7877964f935,0.4,active_regular_hybrid,automotivo,b2c913a0723c7737e11067861e061913,active_regular
7fb04722aba7a2b632bac8f9819796f3,0.4,active_regular_hybrid,beleza_saude,b2c913a0723c7737e11067861e061913,active_regular
a19b6951c75da43aad691622dd2f6abe,0.4,active_regular_hybrid,moveis_decoracao,b2c913a0723c7737e11067861e061913,active_regular
b623b7cb05ee3248fbe4a6ecbeed79a4,0.4,active_regular_hybrid,brinquedos,b2c913a0723c7737e11067861e061913,active_regular
6a23ae3187f1dac41b7210a8c7739d6b,0.4,active_regular_hybrid,moveis_decoracao,b2c913a0723c7737e11067861e061913,active_regular
389d119b48cf3043d311335e499d9c6b,0.9271630991274299,active_regular_hybrid,ferramentas_jardim,0e4d012fac3d20c033e0284fb6d2ea6a,active_regular
53759a2ecddad2bb87a079a1f1519f73,0.9118728720910082,active_regular_hybrid,ferramentas_jardim,0e4d012fac3d20c033e0284fb6d2ea6a,active_regular
aca2eb7d00ea1a7b8ebd4e68314663af,0.65,active_regular_hybrid,moveis_decoracao,0e4d012fac3d20c033e0284fb6d2ea6a,active_regular
99a4788cb24856965c36a24e339b6058,0.6268374589708565,active_regular_hybrid,cama_mesa_banho,0e4d012fac3d20c033e0284fb6d2ea6a,active_regular
422879e10f46682990de24d770e7f83d,0.6258768577792275,active_regular_hybrid,ferramentas_jardim,0e4d012fac3d20c033e0284fb6d2ea6a,active_regular
d1c427060a0f73f6b889a5c7c61f2ac4,0.5518255101884793,active_regular_hybrid,informatica_acessorios,0e4d012fac3d20c033e0284fb6d2ea6a,active_regular
53b36df67ebb7c41585e8d54d6772e08,0.5405883190538323,active_regular_hybrid,relogios_presentes,0e4d012fac3d20c033e0284fb6d2ea6a,active_regular
154e7e31ebfa092203795c972e5804a6,0.5256002073118521,active_regular_hybrid,beleza_saude,0e4d012fac3d20c033e0284fb6d2ea6a,active_regular
3dd2a17168ec895c781a9191c1e95ad7,0.5137502580248927,active_regular_hybrid,informatica_acessorios,0e4d012fac3d20c033e0284fb6d2ea6a,active_regular
2b4609f8948be18874494203496bc318,0.50477256539179,active_regular_hybrid,beleza_saude,0e4d012fac3d20c033e0284fb6d2ea6a,active_regular
fd440fd792fd8a4b681f1eb258c25445,0.4,high_value_hybrid,moveis_decoracao,51838d41add414a0b1b989b7d251d9ee,high_value_user
